Posting Date,Document Type,Document No.,G/L Account No.,Description,Gen. Posting Type,Gen. Bus. Posting Group,Gen. Prod. Posting Group,Amount,Bal. Account Type,Bal. Account No.,Entry No.,Additional-Currency Amount,Department Code,FA Entry No.,FA Entry Type,G/L Account Name,IC Partner Code,Job No.,Project Code,Quantity,Reason Code,Reversed,Reversed by Entry No.,Reversed Entry No.,Source Code,User ID,VAT Amount
15/01/2023,Credit Memo,104001,6110,Credit Memo 104001,Sale,NATIONAL,RETAIL,246.60,G/L Account,,2640,0.00,SALES,0, ,"Sales, Retail - Dom.",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,61.65
15/01/2023,Credit Memo,104001,5610,Credit Memo 104001, ,,,61.65,G/L Account,,2641,0.00,SALES,0, ,Sales VAT 25 %,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
15/01/2023,Credit Memo,104001,2310,Credit Memo 104001, ,,,-292.84,G/L Account,,2642,0.00,SALES,0, ,Customers Domestic,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
15/01/2023,Payment,2596,2310,Payment 2023, ,,,"-25,389.25",Bank Account,WWB-OPERATING,2643,0.00,,0, ,Customers Domestic,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
15/01/2023,Payment,2596,5310,Payment 2023, ,,,"25,389.25",Customer,10000,2644,0.00,,0, ,Revolving Credit,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
15/01/2023,Payment,2596,2310,Payment 2023, ,,,"-50,778.50",Bank Account,WWB-OPERATING,2645,0.00,,0, ,Customers Domestic,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
15/01/2023,Payment,2596,5310,Payment 2023, ,,,"50,778.50",Customer,10000,2646,0.00,,0, ,Revolving Credit,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
15/01/2023,Payment,2596,2310,Payment 2023, ,,,"-67,704.67",Bank Account,WWB-OPERATING,2647,0.00,,0, ,Customers Domestic,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
15/01/2023,Payment,2596,5310,Payment 2023, ,,,"67,704.67",Customer,10000,2648,0.00,,0, ,Revolving Credit,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
15/01/2023,Payment,2597,5410,Payment 2023, ,,,"77,056.60",Bank Account,WWB-OPERATING,2649,0.00,,0, ,"Vendors, Domestic",,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
15/01/2023,Payment,2597,5310,Payment 2023, ,,,"-77,056.60",Vendor,20000,2650,0.00,,0, ,Revolving Credit,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
15/01/2023,Invoice,2704,7120,VAG - Jürgensen 2023,Purchase,EU,RETAIL,"1,793.48",Vendor,49454647,2651,0.00,,0, ,"Purch., Retail - EU",,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,448.37
15/01/2023,Invoice,2704,5630,VAG - Jürgensen 2023, ,,,448.37,G/L Account,,2652,0.00,,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,0.00
15/01/2023,Invoice,2704,5620,VAG - Jürgensen 2023, ,,,-448.37,G/L Account,,2653,0.00,,0, ,Purchase VAT 25 % EU,,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,0.00
15/01/2023,Invoice,2704,5420,VAG - Jürgensen 2023, ,,,"-1,793.48",G/L Account,7120,2654,0.00,,0, ,"Vendors, Foreign",,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,0.00
15/01/2023,Invoice,2708,7120,KKA Büromaschinen Gmbh 2023,Purchase,EU,RETAIL,"1,862.46",Vendor,49494949,2655,0.00,,0, ,"Purch., Retail - EU",,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,465.62
15/01/2023,Invoice,2708,5630,KKA Büromaschinen Gmbh 2023, ,,,465.62,G/L Account,,2656,0.00,,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,0.00
15/01/2023,Invoice,2708,5620,KKA Büromaschinen Gmbh 2023, ,,,-465.62,G/L Account,,2657,0.00,,0, ,Purchase VAT 25 % EU,,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,0.00
15/01/2023,Invoice,2708,5420,KKA Büromaschinen Gmbh 2023, ,,,"-1,862.46",G/L Account,7120,2658,0.00,,0, ,"Vendors, Foreign",,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,0.00
16/01/2023,Invoice,108030,7230,Order 106012,Purchase,EXPORT,RAW MAT,"80,149.91",G/L Account,,2659,0.00,,0, ,"Purch., Raw Materials - Export",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
16/01/2023,Invoice,108030,5420,Order 106012, ,,,"-80,149.91",G/L Account,,2660,0.00,,0, ,"Vendors, Foreign",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
16/01/2023,Invoice,2709,7120,KKA Büromaschinen Gmbh 2023,Purchase,EU,RETAIL,"3,862.89",Vendor,49494949,2661,0.00,,0, ,"Purch., Retail - EU",,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,965.72
16/01/2023,Invoice,2709,5630,KKA Büromaschinen Gmbh 2023, ,,,965.72,G/L Account,,2662,0.00,,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,0.00
16/01/2023,Invoice,2709,5620,KKA Büromaschinen Gmbh 2023, ,,,-965.72,G/L Account,,2663,0.00,,0, ,Purchase VAT 25 % EU,,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,0.00
16/01/2023,Invoice,2709,5420,KKA Büromaschinen Gmbh 2023, ,,,"-3,862.89",G/L Account,7120,2664,0.00,,0, ,"Vendors, Foreign",,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,0.00
17/01/2023,Invoice,103019,6910,Order 101012,Sale,NATIONAL,RETAIL,5.34,G/L Account,,2665,0.00,SALES,0, ,Discount Granted,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,1.34
17/01/2023,Invoice,103019,5610,Order 101012, ,,,1.34,G/L Account,,2666,0.00,SALES,0, ,Sales VAT 25 %,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
17/01/2023,Invoice,103019,6110,Order 101012,Sale,NATIONAL,RETAIL,-178.00,G/L Account,,2667,0.00,SALES,0, ,"Sales, Retail - Dom.",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,-44.51
17/01/2023,Invoice,103019,5610,Order 101012, ,,,-44.51,G/L Account,,2668,0.00,SALES,0, ,Sales VAT 25 %,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
17/01/2023,Invoice,103019,2310,Order 101012, ,,,215.83,G/L Account,,2669,0.00,SALES,0, ,Customers Domestic,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
17/01/2023,Credit Memo,104002,6910,Credit Memo 104002,Sale,NATIONAL,RETAIL,-19.48,G/L Account,,2670,0.00,SALES,0, ,Discount Granted,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,-4.87
17/01/2023,Credit Memo,104002,5610,Credit Memo 104002, ,,,-4.87,G/L Account,,2671,0.00,SALES,0, ,Sales VAT 25 %,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
17/01/2023,Credit Memo,104002,6110,Credit Memo 104002,Sale,NATIONAL,RETAIL,649.40,G/L Account,,2672,0.00,SALES,0, ,"Sales, Retail - Dom.",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,162.35
17/01/2023,Credit Memo,104002,5610,Credit Memo 104002, ,,,162.35,G/L Account,,2673,0.00,SALES,0, ,Sales VAT 25 %,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
17/01/2023,Credit Memo,104002,2310,Credit Memo 104002, ,,,-787.40,G/L Account,,2674,0.00,SALES,0, ,Customers Domestic,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
18/01/2023,Invoice,108031,7140,Order 106006,Purchase,NATIONAL,RETAIL,-667.20,G/L Account,,2675,0.00,,0, ,"Disc. Received, Retail",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,-166.80
18/01/2023,Invoice,108031,5630,Order 106006, ,,,-166.80,G/L Account,,2676,0.00,,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
18/01/2023,Invoice,108031,7110,Order 106006,Purchase,NATIONAL,RETAIL,"13,344.00",G/L Account,,2677,0.00,,0, ,"Purch., Retail - Dom.",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,"3,336.00"
18/01/2023,Invoice,108031,5630,Order 106006, ,,,"3,336.00",G/L Account,,2678,0.00,,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
18/01/2023,Invoice,108031,5410,Order 106006, ,,,"-15,846.00",G/L Account,,2679,0.00,,0, ,"Vendors, Domestic",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
18/01/2023,Invoice,103020,6910,Order 101003,Sale,EU,RETAIL,128.05,G/L Account,,2680,0.00,SALES,0, ,Discount Granted,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
18/01/2023,Invoice,103020,6910,Order 101003,Sale,EU,RAW MAT,10.84,G/L Account,,2681,0.00,SALES,0, ,Discount Granted,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
18/01/2023,Invoice,103020,6220,Order 101003,Sale,EU,RAW MAT,-72.29,G/L Account,,2682,0.00,SALES,0, ,"Sales, Raw Materials - EU",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
18/01/2023,Invoice,103020,6120,Order 101003,Sale,EU,RETAIL,"-2,649.41",G/L Account,,2683,0.00,SALES,0, ,"Sales, Retail - EU",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
18/01/2023,Invoice,103020,2320,Order 101003, ,,,"2,582.81",G/L Account,,2684,0.00,SALES,0, ,"Customers, Foreign",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
18/01/2023, ,2598,5710,Invoice no. 156683 for Gasoline 2023, ,,,12.41,G/L Account,,2685,0.00,SALES,0, ,Fuel Tax,,,TOYOTA,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
18/01/2023, ,2598,5750,Invoice no. 156683 for Gasoline 2023, ,,,6.20,G/L Account,,2686,0.00,SALES,0, ,CO2 Tax,,,TOYOTA,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
18/01/2023, ,2598,8510,Invoice no. 156683 for Gasoline 2023,Purchase,NATIONAL,MISC,18.20,G/L Account,,2687,0.00,SALES,0, ,Gasoline and Motor Oil,,,TOYOTA,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,4.55
18/01/2023, ,2598,5630,Invoice no. 156683 for Gasoline 2023, ,,,4.55,G/L Account,,2688,0.00,SALES,0, ,Purchase VAT 25 %,,,TOYOTA,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
18/01/2023, ,2598,5710,Invoice no. 156683 for Gasoline 2023, ,,,5.80,G/L Account,,2689,0.00,SALES,0, ,Fuel Tax,,,VW,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
18/01/2023, ,2598,5750,Invoice no. 156683 for Gasoline 2023, ,,,2.89,G/L Account,,2690,0.00,SALES,0, ,CO2 Tax,,,VW,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
18/01/2023, ,2598,8510,Invoice no. 156683 for Gasoline 2023,Purchase,NATIONAL,MISC,8.50,G/L Account,,2691,0.00,SALES,0, ,Gasoline and Motor Oil,,,VW,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,2.12
18/01/2023, ,2598,5630,Invoice no. 156683 for Gasoline 2023, ,,,2.12,G/L Account,,2692,0.00,SALES,0, ,Purchase VAT 25 %,,,VW,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
18/01/2023, ,2598,5710,Invoice no. 156683 for Gasoline 2023, ,,,15.81,G/L Account,,2693,0.00,SALES,0, ,Fuel Tax,,,MERCEDES,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
18/01/2023, ,2598,5750,Invoice no. 156683 for Gasoline 2023, ,,,7.91,G/L Account,,2694,0.00,SALES,0, ,CO2 Tax,,,MERCEDES,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
18/01/2023, ,2598,8510,Invoice no. 156683 for Gasoline 2023,Purchase,NATIONAL,MISC,23.19,G/L Account,,2695,0.00,SALES,0, ,Gasoline and Motor Oil,,,MERCEDES,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,5.80
18/01/2023, ,2598,5630,Invoice no. 156683 for Gasoline 2023, ,,,5.80,G/L Account,,2696,0.00,SALES,0, ,Purchase VAT 25 %,,,MERCEDES,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
18/01/2023, ,2598,5310,Invoice no. 156683 for Gasoline 2023, ,,,-113.38,G/L Account,,2697,0.00,,0, ,Revolving Credit,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
19/01/2023, ,BANK1,2930,Bank Transfer 2023, ,,,"3,070.45",Bank Account,WWB-OPERATING,2698,0.00,,0, ,Bank Currencies,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
19/01/2023, ,BANK1,5310,Bank Transfer 2023, ,,,"-3,070.45",Bank Account,WWB-EUR,2699,0.00,,0, ,Revolving Credit,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
19/01/2023, ,BANK2,2930,Bank Transfer 2023, ,,,"1,489.07",Bank Account,WWB-OPERATING,2700,0.00,,0, ,Bank Currencies,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
19/01/2023, ,BANK2,5310,Bank Transfer 2023, ,,,"-1,489.07",Bank Account,WWB-USD,2701,0.00,,0, ,Revolving Credit,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
20/01/2023,Invoice,103021,6120,Order 101006,Sale,EU,RETAIL,-930.80,G/L Account,,2702,0.00,SALES,0, ,"Sales, Retail - EU",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
20/01/2023,Invoice,103021,2320,Order 101006, ,,,930.80,G/L Account,,2703,0.00,SALES,0, ,"Customers, Foreign",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
20/01/2023,Credit Memo,104003,6910,Credit Memo 104003,Sale,NATIONAL,RETAIL,-28.34,G/L Account,,2704,0.00,SALES,0, ,Discount Granted,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,-7.09
20/01/2023,Credit Memo,104003,5610,Credit Memo 104003, ,,,-7.09,G/L Account,,2705,0.00,SALES,0, ,Sales VAT 25 %,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
20/01/2023,Credit Memo,104003,6110,Credit Memo 104003,Sale,NATIONAL,RETAIL,944.60,G/L Account,,2706,0.00,SALES,0, ,"Sales, Retail - Dom.",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,236.16
20/01/2023,Credit Memo,104003,5610,Credit Memo 104003, ,,,236.16,G/L Account,,2707,0.00,SALES,0, ,Sales VAT 25 %,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
20/01/2023,Credit Memo,104003,2310,Credit Memo 104003, ,,,"-1,145.33",G/L Account,,2708,0.00,SALES,0, ,Customers Domestic,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
20/01/2023,Credit Memo,104005,6120,Credit Memo 104005,Sale,EU,RETAIL,649.40,G/L Account,,2709,0.00,SALES,0, ,"Sales, Retail - EU",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
20/01/2023,Credit Memo,104005,2320,Credit Memo 104005, ,,,-649.40,G/L Account,,2710,0.00,SALES,0, ,"Customers, Foreign",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
20/01/2023, ,2599,8910,Coffee and Tea 2023,Purchase,NATIONAL,MISC,15.61,G/L Account,2910,2711,0.00,,0, ,Other Costs of Operations,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,3.90
20/01/2023, ,2599,5630,Coffee and Tea 2023, ,,,3.90,G/L Account,,2712,0.00,,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
20/01/2023, ,2599,2910,Coffee and Tea 2023, ,,,-19.51,G/L Account,8910,2713,0.00,,0, ,Cash,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
20/01/2023, ,2600,8910,"Birthday Breakfast, Managing Director 2023",Purchase,NATIONAL,MISC,3.15,G/L Account,2910,2714,0.00,,0, ,Other Costs of Operations,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.79
20/01/2023, ,2600,5630,"Birthday Breakfast, Managing Director 2023", ,,,0.79,G/L Account,,2715,0.00,,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
20/01/2023, ,2600,2910,"Birthday Breakfast, Managing Director 2023", ,,,-3.94,G/L Account,8910,2716,0.00,,0, ,Cash,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
20/01/2023,Credit Memo,2705,7120,VAG - Jürgensen 2023,Purchase,EU,RETAIL,-758.78,Vendor,49454647,2717,0.00,,0, ,"Purch., Retail - EU",,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,-189.70
20/01/2023,Credit Memo,2705,5630,VAG - Jürgensen 2023, ,,,-189.70,G/L Account,,2718,0.00,,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,0.00
20/01/2023,Credit Memo,2705,5620,VAG - Jürgensen 2023, ,,,189.70,G/L Account,,2719,0.00,,0, ,Purchase VAT 25 % EU,,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,0.00
20/01/2023,Credit Memo,2705,5420,VAG - Jürgensen 2023, ,,,758.78,G/L Account,7120,2720,0.00,,0, ,"Vendors, Foreign",,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,0.00
20/01/2023,Credit Memo,2710,7120,KKA Büromaschinen Gmbh 2023,Purchase,EU,RETAIL,"-1,310.62",Vendor,49494949,2721,0.00,,0, ,"Purch., Retail - EU",,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,-327.66
20/01/2023,Credit Memo,2710,5630,KKA Büromaschinen Gmbh 2023, ,,,-327.66,G/L Account,,2722,0.00,,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,0.00
20/01/2023,Credit Memo,2710,5620,KKA Büromaschinen Gmbh 2023, ,,,327.66,G/L Account,,2723,0.00,,0, ,Purchase VAT 25 % EU,,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,0.00
20/01/2023,Credit Memo,2710,5420,KKA Büromaschinen Gmbh 2023, ,,,"1,310.62",G/L Account,7120,2724,0.00,,0, ,"Vendors, Foreign",,,,0.,,FALSE,0,0,PURCHJNL,EUROPE\NAVSNAP,0.00
20/01/2023,Invoice,2804,6120,Beef House 2023,Sale,EU,RETAIL,"-1,517.56",Customer,49525252,2725,0.00,SALES,0, ,"Sales, Retail - EU",,,,0.,,FALSE,0,0,SALESJNL,EUROPE\NAVSNAP,0.00
20/01/2023,Invoice,2804,2320,Beef House 2023, ,,,"1,517.56",G/L Account,6120,2726,0.00,SALES,0, ,"Customers, Foreign",,,,0.,,FALSE,0,0,SALESJNL,EUROPE\NAVSNAP,0.00
21/01/2023,Invoice,108032,7230,Order 106013,Purchase,EXPORT,RAW MAT,662.50,G/L Account,,2727,0.00,,0, ,"Purch., Raw Materials - Export",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
21/01/2023,Invoice,108032,5420,Order 106013, ,,,-662.50,G/L Account,,2728,0.00,,0, ,"Vendors, Foreign",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
21/01/2023,Payment,2806,6120,Autohaus Mielberg KG 2023,Sale,EU,RETAIL,930.80,Customer,49633663,2729,0.00,SALES,0, ,"Sales, Retail - EU",,,,0.,,FALSE,0,0,SALESJNL,EUROPE\NAVSNAP,0.00
21/01/2023,Payment,2806,2320,Autohaus Mielberg KG 2023, ,,,-930.80,G/L Account,6120,2730,0.00,SALES,0, ,"Customers, Foreign",,,,0.,,FALSE,0,0,SALESJNL,EUROPE\NAVSNAP,0.00
22/01/2023,Invoice,103022,6910,Order 101013,Sale,EU,RETAIL,118.89,G/L Account,,2731,0.00,SALES,0, ,Discount Granted,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
22/01/2023,Invoice,103022,6120,Order 101013,Sale,EU,RETAIL,-792.60,G/L Account,,2732,0.00,SALES,0, ,"Sales, Retail - EU",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
22/01/2023,Invoice,103022,2320,Order 101013, ,,,673.71,G/L Account,,2733,0.00,SALES,0, ,"Customers, Foreign",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,108033,7140,Order 106007,Purchase,NATIONAL,RETAIL,-121.68,G/L Account,,2734,0.00,,0, ,"Disc. Received, Retail",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,-30.42
23/01/2023,Invoice,108033,5630,Order 106007, ,,,-30.42,G/L Account,,2735,0.00,,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,108033,7110,Order 106007,Purchase,NATIONAL,RETAIL,"1,216.80",G/L Account,,2736,0.00,,0, ,"Purch., Retail - Dom.",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,304.20
23/01/2023,Invoice,108033,5630,Order 106007, ,,,304.20,G/L Account,,2737,0.00,,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,108033,5410,Order 106007, ,,,"-1,368.90",G/L Account,,2738,0.00,,0, ,"Vendors, Domestic",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,103023,6910,Order 101002,Sale,EXPORT,RETAIL,97.48,G/L Account,,2739,0.00,SALES,0, ,Discount Granted,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,103023,6130,Order 101002,Sale,EXPORT,RETAIL,"-1,596.50",G/L Account,,2740,0.00,SALES,0, ,"Sales, Retail - Export",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,103023,2320,Order 101002, ,,,"1,499.02",G/L Account,,2741,0.00,SALES,0, ,"Customers, Foreign",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,103024,6910,Order 101007,Sale,NATIONAL,RETAIL,28.34,G/L Account,,2742,0.00,SALES,0, ,Discount Granted,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,7.09
23/01/2023,Invoice,103024,5610,Order 101007, ,,,7.09,G/L Account,,2743,0.00,SALES,0, ,Sales VAT 25 %,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,103024,6110,Order 101007,Sale,NATIONAL,RETAIL,-944.60,G/L Account,,2744,0.00,SALES,0, ,"Sales, Retail - Dom.",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,-236.16
23/01/2023,Invoice,103024,5610,Order 101007, ,,,-236.16,G/L Account,,2745,0.00,SALES,0, ,Sales VAT 25 %,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,103024,2310,Order 101007, ,,,"1,145.33",G/L Account,,2746,0.00,SALES,0, ,Customers Domestic,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,103001,6910,Invoice 103001,Sale,NATIONAL,SERVICES,391.50,G/L Account,,2747,0.00,SALES,0, ,Discount Granted,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,39.15
23/01/2023,Invoice,103001,5611,Invoice 103001, ,,,39.15,G/L Account,,2748,0.00,SALES,0, ,Sales VAT 10 %,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,103001,6410,Invoice 103001,Sale,NATIONAL,SERVICES,"-7,830.00",G/L Account,,2749,0.00,SALES,0, ,"Sales, Resources - Dom.",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,-783.00
23/01/2023,Invoice,103001,5611,Invoice 103001, ,,,-783.00,G/L Account,,2750,0.00,SALES,0, ,Sales VAT 10 %,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,103001,2310,Invoice 103001, ,,,"8,182.35",G/L Account,,2751,0.00,SALES,0, ,Customers Domestic,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,103002,6910,Invoice 103002,Sale,NATIONAL,SERVICES,196.02,G/L Account,,2752,0.00,SALES,0, ,Discount Granted,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,19.60
23/01/2023,Invoice,103002,5611,Invoice 103002, ,,,19.60,G/L Account,,2753,0.00,SALES,0, ,Sales VAT 10 %,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,103002,6410,Invoice 103002,Sale,NATIONAL,SERVICES,"-6,534.00",G/L Account,,2754,0.00,SALES,0, ,"Sales, Resources - Dom.",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,-653.40
23/01/2023,Invoice,103002,5611,Invoice 103002, ,,,-653.40,G/L Account,,2755,0.00,SALES,0, ,Sales VAT 10 %,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,103002,2310,Invoice 103002, ,,,"6,971.78",G/L Account,,2756,0.00,SALES,0, ,Customers Domestic,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,103003,6410,Invoice 103003,Sale,NATIONAL,SERVICES,"-5,454.00",G/L Account,,2757,0.00,SALES,0, ,"Sales, Resources - Dom.",,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,-545.40
23/01/2023,Invoice,103003,5611,Invoice 103003, ,,,-545.40,G/L Account,,2758,0.00,SALES,0, ,Sales VAT 10 %,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
23/01/2023,Invoice,103003,2310,Invoice 103003, ,,,"5,999.40",G/L Account,,2759,0.00,SALES,0, ,Customers Domestic,,,,0.,,FALSE,0,0,SALES,EUROPE\NAVSNAP,0.00
